ProductID,ProductName,Category,Sales,DateSold
644,Product_644,Food,948.36,2024-04-26
1225,Product_1225,Clothing,1322.95,2024-05-12
488,Product_488,Food,3730.48,2024-03-21
484,Product_484,Furniture,1020.82,2024-04-23
198,Product_198,Food,2982.86,2024-03-22
79,Product_79,Clothing,592.96,2024-01-04
862,Product_862,Furniture,2208.52,2024-02-04
407,Product_407,Electronics,2078.56,2024-05-28
1250,Product_1250,Clothing,3498.25,2024-05-09
86,Product_86,Electronics,4815.82,2024-08-05
915,Product_915,Toys,4273.13,2024-01-14
1664,Product_1664,Electronics,4527.52,2024-07-10
1193,Product_1193,Toys,3892.79,2024-06-08
408,Product_408,Clothing,2566.9,2024-04-09
512,Product_512,Electronics,2176.55,2024-06-05
890,Product_890,Furniture,4274.72,2024-03-21
1034,Product_1034,Furniture,4614.37,2024-07-03
1777,Product_1777,Furniture,3361.0,2024-05-16
587,Product_587,Electronics,4555.84,2024-03-25
1369,Product_1369,Clothing,3428.59,2024-03-13
1055,Product_1055,Clothing,1023.71,2024-03-18
1235,Product_1235,Furniture,2012.4,2024-05-06
1171,Product_1171,Toys,852.68,2024-04-26
957,Product_957,Food,4256.62,2024-06-22
328,Product_328,Food,3410.04,2024-02-09
1018,Product_1018,Clothing,4310.88,2024-05-09
1848,Product_1848,Toys,3042.68,2024-06-19
1638,Product_1638,Food,435.23,2024-01-03
849,Product_849,Food,3711.44,2024-01-12
1442,Product_1442,Toys,535.25,2024-06-08
1304,Product_1304,Furniture,458.31,2024-05-24
1476,Product_1476,Toys,2681.31,2024-03-02
1432,Product_1432,Clothing,4313.05,2024-01-02
1618,Product_1618,Furniture,2063.23,2024-03-15
432,Product_432,Furniture,3297.17,2024-01-05
1439,Product_1439,Clothing,1075.14,2024-01-23
17,Product_17,Furniture,4495.48,2024-03-12
1704,Product_1704,Furniture,2354.69,2024-03-18
1217,Product_1217,Toys,1792.54,2024-03-15
45,Product_45,Furniture,1731.87,2024-06-28
513,Product_513,Electronics,1520.16,2024-05-30
44,Product_44,Toys,2649.69,2024-06-15
1722,Product_1722,Toys,4727.01,2024-07-23
430,Product_430,Clothing,3740.13,2024-03-04
1076,Product_1076,Furniture,3691.56,2024-05-14
1174,Product_1174,Electronics,3936.62,2024-04-11
831,Product_831,Food,1700.62,2024-02-10
885,Product_885,Furniture,2402.01,2024-01-31
549,Product_549,Clothing,3185.17,2024-02-15
628,Product_628,Clothing,2334.56,2024-04-25
122,Product_122,Electronics,114.03,2024-05-29
692,Product_692,Food,3691.61,2024-01-10
238,Product_238,Clothing,3068.18,2024-02-28
99,Product_99,Furniture,4862.08,2024-07-30
127,Product_127,Clothing,2563.38,2024-03-20
1167,Product_1167,Food,2661.81,2024-04-05
1434,Product_1434,Electronics,742.07,2024-07-02
1914,Product_1914,Electronics,297.52,2024-04-26
1577,Product_1577,Clothing,2909.67,2024-03-19
1927,Product_1927,Electronics,4444.72,2024-06-03
777,Product_777,Food,697.42,2024-03-05
1623,Product_1623,Clothing,4453.3,2024-07-10
1383,Product_1383,Furniture,1469.86,2024-01-20
394,Product_394,Furniture,4360.46,2024-08-10
1325,Product_1325,Toys,4258.7,2024-06-21
976,Product_976,Electronics,4647.77,2024-01-15
992,Product_992,Electronics,496.66,2024-04-09
1482,Product_1482,Clothing,1121.96,2024-07-23
965,Product_965,Clothing,4526.11,2024-07-06
1389,Product_1389,Electronics,647.25,2024-07-17
236,Product_236,Electronics,709.49,2024-07-21
1893,Product_1893,Furniture,2831.09,2024-07-26
72,Product_72,Toys,4332.37,2024-04-23
295,Product_295,Toys,3060.82,2024-02-18
307,Product_307,Electronics,3944.41,2024-07-03
1479,Product_1479,Furniture,1375.73,2024-04-10
363,Product_363,Furniture,2485.35,2024-01-26
1757,Product_1757,Food,3879.6,2024-08-09
1079,Product_1079,Food,2732.61,2024-06-21
1362,Product_1362,Food,1344.36,2024-06-20
1827,Product_1827,Electronics,4945.22,2024-03-14
448,Product_448,Clothing,1183.16,2024-03-20
495,Product_495,Toys,2491.16,2024-02-18
1832,Product_1832,Furniture,3459.8,2024-02-17
776,Product_776,Clothing,401.18,2024-04-23
236,Product_236,Toys,4158.41,2024-06-19
1158,Product_1158,Toys,1932.24,2024-07-08
50,Product_50,Furniture,3730.04,2024-04-21
788,Product_788,Food,1883.84,2024-02-09
1463,Product_1463,Furniture,3863.65,2024-01-03
1516,Product_1516,Food,349.56,2024-03-20
1036,Product_1036,Electronics,486.64,2024-03-21
1622,Product_1622,Toys,3087.79,2024-05-01
263,Product_263,Electronics,1311.78,2024-01-04
467,Product_467,Food,4609.6,2024-05-05
1079,Product_1079,Electronics,4225.43,2024-06-10
1025,Product_1025,Toys,1928.04,2024-02-26
136,Product_136,Clothing,812.01,2024-02-03
1397,Product_1397,Toys,4312.52,2024-03-14
1571,Product_1571,Electronics,2296.46,2024-03-22
14,Product_14,Electronics,4698.86,2024-02-18
1362,Product_1362,Food,1242.93,2024-07-18
299,Product_299,Electronics,3605.16,2024-07-08
1763,Product_1763,Electronics,890.15,2024-05-19
1416,Product_1416,Food,3960.65,2024-06-12
506,Product_506,Clothing,4991.84,2024-08-01
776,Product_776,Electronics,4550.83,2024-02-21
1760,Product_1760,Food,3403.87,2024-05-12
1403,Product_1403,Furniture,2300.51,2024-04-13
316,Product_316,Food,522.04,2024-06-07
159,Product_159,Toys,3196.42,2024-02-21
589,Product_589,Food,556.04,2024-07-20
1043,Product_1043,Food,3102.82,2024-02-02
650,Product_650,Clothing,3547.15,2024-01-13
77,Product_77,Electronics,212.48,2024-07-16
1079,Product_1079,Electronics,2584.69,2024-04-25
679,Product_679,Electronics,623.53,2024-07-06
1160,Product_1160,Electronics,3175.37,2024-03-30
943,Product_943,Toys,2834.36,2024-03-06
1148,Product_1148,Furniture,1365.43,2024-07-02
769,Product_769,Food,2181.6,2024-06-18
1428,Product_1428,Furniture,3980.82,2024-05-22
1572,Product_1572,Electronics,3934.03,2024-04-18
424,Product_424,Electronics,2225.96,2024-07-02
1996,Product_1996,Furniture,4153.01,2024-02-03
1492,Product_1492,Toys,4040.4,2024-03-30
303,Product_303,Electronics,3899.78,2024-01-22
1052,Product_1052,Clothing,4313.17,2024-05-08
617,Product_617,Electronics,1928.98,2024-04-05
837,Product_837,Furniture,1680.01,2024-01-25
1604,Product_1604,Food,690.45,2024-07-10
1666,Product_1666,Electronics,3925.8,2024-06-28
1423,Product_1423,Clothing,3597.89,2024-01-14
134,Product_134,Electronics,1335.43,2024-04-23
982,Product_982,Clothing,1479.86,2024-04-20
1606,Product_1606,Food,607.36,2024-05-15
569,Product_569,Clothing,3523.65,2024-05-04
934,Product_934,Electronics,3020.6,2024-04-24
246,Product_246,Furniture,2690.0,2024-03-17
466,Product_466,Toys,924.8,2024-04-14
360,Product_360,Food,3892.36,2024-05-10
160,Product_160,Clothing,1074.02,2024-03-30
946,Product_946,Electronics,3040.8,2024-05-28
341,Product_341,Electronics,585.69,2024-07-14
863,Product_863,Food,1836.67,2024-01-01
1451,Product_1451,Clothing,2823.21,2024-03-18
898,Product_898,Furniture,4932.63,2024-07-13
1292,Product_1292,Furniture,460.62,2024-04-14
1724,Product_1724,Clothing,2243.51,2024-02-10
802,Product_802,Clothing,3227.3,2024-06-01
1549,Product_1549,Toys,2893.4,2024-02-14
995,Product_995,Electronics,2671.7,2024-01-26
269,Product_269,Electronics,3728.77,2024-04-17
1858,Product_1858,Toys,3352.18,2024-04-26
1070,Product_1070,Furniture,2581.86,2024-04-26
371,Product_371,Electronics,4733.29,2024-06-21
1488,Product_1488,Clothing,678.53,2024-04-03
1821,Product_1821,Clothing,1337.54,2024-04-12
1899,Product_1899,Furniture,4884.89,2024-06-01
1869,Product_1869,Furniture,4249.03,2024-07-18
1321,Product_1321,Electronics,319.19,2024-06-24
1681,Product_1681,Food,1935.12,2024-08-06
1978,Product_1978,Electronics,2514.54,2024-02-15
1406,Product_1406,Electronics,4534.31,2024-04-20
1894,Product_1894,Clothing,1915.85,2024-04-02
45,Product_45,Food,380.06,2024-06-16
544,Product_544,Food,2025.32,2024-06-30
646,Product_646,Clothing,1170.93,2024-02-05
708,Product_708,Furniture,4317.89,2024-02-19
1031,Product_1031,Toys,2546.72,2024-01-05
313,Product_313,Clothing,585.61,2024-03-14
1515,Product_1515,Electronics,1192.39,2024-03-11
910,Product_910,Furniture,3702.08,2024-02-21
1378,Product_1378,Clothing,1932.06,2024-04-07
1961,Product_1961,Food,2130.85,2024-05-04
733,Product_733,Food,2106.56,2024-05-30
768,Product_768,Electronics,270.08,2024-07-08
1409,Product_1409,Electronics,2167.04,2024-02-18
727,Product_727,Clothing,4527.48,2024-05-23
1901,Product_1901,Clothing,848.43,2024-07-22
601,Product_601,Clothing,2869.82,2024-03-29
407,Product_407,Toys,2547.45,2024-01-14
1579,Product_1579,Toys,4098.57,2024-04-12
224,Product_224,Clothing,3793.61,2024-07-14
1934,Product_1934,Toys,2242.68,2024-06-24
1735,Product_1735,Electronics,1118.87,2024-02-10
309,Product_309,Toys,4850.81,2024-03-03
1027,Product_1027,Furniture,2986.08,2024-02-25
1889,Product_1889,Electronics,4659.9,2024-08-10
1200,Product_1200,Electronics,1943.68,2024-01-22
1257,Product_1257,Furniture,2744.23,2024-02-17
864,Product_864,Toys,233.83,2024-04-09
1151,Product_1151,Food,2079.53,2024-03-20
158,Product_158,Electronics,900.84,2024-03-04
771,Product_771,Furniture,3176.29,2024-04-17
131,Product_131,Furniture,3406.98,2024-07-23
1671,Product_1671,Food,103.8,2024-04-01
1785,Product_1785,Electronics,1477.38,2024-04-13
585,Product_585,Food,3737.35,2024-08-11
1093,Product_1093,Furniture,3249.41,2024-02-25
1823,Product_1823,Toys,4092.97,2024-02-10
1727,Product_1727,Food,570.05,2024-08-02
253,Product_253,Toys,2434.74,2024-03-12
1176,Product_1176,Furniture,1463.02,2024-05-11
281,Product_281,Electronics,2533.57,2024-02-06
1429,Product_1429,Food,380.87,2024-07-10
1350,Product_1350,Food,3678.06,2024-07-18
1151,Product_1151,Electronics,3484.39,2024-03-06
1480,Product_1480,Furniture,4837.73,2024-03-20
1678,Product_1678,Electronics,2872.19,2024-07-04
422,Product_422,Clothing,2793.06,2024-03-04
1431,Product_1431,Food,1002.48,2024-05-02
694,Product_694,Furniture,4387.89,2024-07-09
91,Product_91,Clothing,2601.57,2024-03-01
1556,Product_1556,Clothing,963.01,2024-01-10
1464,Product_1464,Furniture,1919.38,2024-02-27
448,Product_448,Toys,4380.7,2024-07-17
94,Product_94,Food,1036.3,2024-03-17
934,Product_934,Toys,423.83,2024-04-13
558,Product_558,Food,2131.7,2024-02-21
1078,Product_1078,Food,1130.67,2024-02-29
1398,Product_1398,Food,2989.98,2024-04-22
464,Product_464,Toys,3365.97,2024-04-16
830,Product_830,Furniture,4523.94,2024-03-14
132,Product_132,Furniture,793.25,2024-01-31
327,Product_327,Electronics,4453.51,2024-05-18
1274,Product_1274,Food,993.66,2024-08-15
748,Product_748,Food,3657.51,2024-02-16
1635,Product_1635,Food,4935.48,2024-06-14
366,Product_366,Food,4702.46,2024-05-05
1822,Product_1822,Toys,4576.72,2024-01-29
794,Product_794,Electronics,2407.41,2024-04-15
469,Product_469,Toys,1338.57,2024-02-16
1138,Product_1138,Clothing,3963.35,2024-06-23
389,Product_389,Clothing,771.81,2024-01-27
441,Product_441,Electronics,1213.1,2024-01-24
564,Product_564,Clothing,3531.88,2024-07-13
1543,Product_1543,Furniture,4211.65,2024-06-16
311,Product_311,Toys,3199.03,2024-03-25
1571,Product_1571,Toys,4548.44,2024-06-21
1191,Product_1191,Food,3949.02,2024-05-23
1624,Product_1624,Clothing,3048.83,2024-07-30
1476,Product_1476,Furniture,4526.69,2024-04-08
1701,Product_1701,Food,4337.77,2024-05-18
1525,Product_1525,Furniture,3765.83,2024-05-31
1195,Product_1195,Furniture,3909.34,2024-05-14
316,Product_316,Electronics,1391.46,2024-04-20
660,Product_660,Electronics,3675.65,2024-03-03
639,Product_639,Food,4051.55,2024-07-31
1533,Product_1533,Electronics,128.08,2024-03-24
1651,Product_1651,Furniture,1302.14,2024-02-17
1467,Product_1467,Clothing,971.05,2024-02-23
1922,Product_1922,Furniture,1032.35,2024-08-02
613,Product_613,Furniture,3117.24,2024-03-10
1818,Product_1818,Clothing,1952.67,2024-03-27
1241,Product_1241,Toys,3740.6,2024-03-29
676,Product_676,Food,4220.51,2024-05-28
1795,Product_1795,Electronics,768.27,2024-04-28
90,Product_90,Toys,3376.64,2024-03-10
1738,Product_1738,Electronics,2387.12,2024-06-21
760,Product_760,Furniture,507.94,2024-01-29
757,Product_757,Clothing,4584.63,2024-04-13
793,Product_793,Toys,2895.03,2024-01-27
754,Product_754,Electronics,3041.61,2024-05-27
726,Product_726,Toys,749.81,2024-08-04
868,Product_868,Furniture,4976.08,2024-07-14
1777,Product_1777,Clothing,2243.09,2024-06-30
1811,Product_1811,Food,2506.6,2024-01-12
604,Product_604,Toys,1680.92,2024-08-01
1759,Product_1759,Electronics,1941.46,2024-04-27
1070,Product_1070,Furniture,346.65,2024-08-09
1828,Product_1828,Furniture,4961.65,2024-03-15
1566,Product_1566,Clothing,2699.33,2024-08-03
1686,Product_1686,Toys,933.85,2024-05-17
1932,Product_1932,Clothing,2856.47,2024-07-13
1519,Product_1519,Furniture,4520.58,2024-07-02
875,Product_875,Food,886.79,2024-03-01
1382,Product_1382,Furniture,1307.68,2024-01-26
1436,Product_1436,Electronics,812.24,2024-04-16
1531,Product_1531,Electronics,1575.32,2024-02-28
759,Product_759,Toys,2870.83,2024-05-09
1687,Product_1687,Toys,1315.51,2024-01-15
324,Product_324,Toys,702.19,2024-04-08
1929,Product_1929,Clothing,3042.78,2024-01-05
128,Product_128,Toys,1909.42,2024-05-07
1676,Product_1676,Furniture,2501.16,2024-03-11
1842,Product_1842,Food,4576.52,2024-04-28
1755,Product_1755,Food,4828.07,2024-07-10
1649,Product_1649,Toys,4256.06,2024-05-26
811,Product_811,Electronics,3743.09,2024-02-27
1831,Product_1831,Toys,4395.33,2024-02-20
674,Product_674,Toys,457.17,2024-04-04
122,Product_122,Food,2894.84,2024-06-17
1,Product_1,Furniture,2479.97,2024-01-24
1395,Product_1395,Food,2469.33,2024-02-03
36,Product_36,Food,1985.53,2024-01-05
429,Product_429,Toys,2872.49,2024-01-19
1706,Product_1706,Clothing,3143.17,2024-07-11
1521,Product_1521,Electronics,1570.73,2024-03-16
1519,Product_1519,Clothing,4865.47,2024-08-13
423,Product_423,Electronics,568.39,2024-01-18
896,Product_896,Electronics,2245.45,2024-05-27
1800,Product_1800,Toys,542.8,2024-01-30
557,Product_557,Clothing,307.55,2024-05-29
1563,Product_1563,Toys,4263.83,2024-05-05
1439,Product_1439,Toys,4540.94,2024-03-23
1006,Product_1006,Toys,606.94,2024-03-20
1939,Product_1939,Furniture,3158.51,2024-01-30
503,Product_503,Clothing,386.69,2024-01-17
410,Product_410,Electronics,749.43,2024-05-23
1497,Product_1497,Food,3397.12,2024-05-05
1671,Product_1671,Food,1350.6,2024-02-04
663,Product_663,Furniture,2488.43,2024-02-07
1235,Product_1235,Furniture,1283.33,2024-03-05
120,Product_120,Furniture,2171.31,2024-05-14
898,Product_898,Food,889.08,2024-04-11
1348,Product_1348,Food,4018.47,2024-02-03
874,Product_874,Food,4899.93,2024-06-13
779,Product_779,Toys,1507.05,2024-07-01
1684,Product_1684,Food,3399.04,2024-06-06
959,Product_959,Clothing,1645.88,2024-05-05
1753,Product_1753,Clothing,3274.32,2024-04-15
1243,Product_1243,Electronics,1918.34,2024-03-07
1888,Product_1888,Food,2202.03,2024-01-08
1246,Product_1246,Electronics,3053.08,2024-05-27
1355,Product_1355,Food,1848.62,2024-06-20
1781,Product_1781,Clothing,3533.46,2024-06-02
1800,Product_1800,Furniture,4920.0,2024-08-03
1555,Product_1555,Toys,433.66,2024-01-09
1799,Product_1799,Furniture,3372.61,2024-08-12
1289,Product_1289,Furniture,1361.53,2024-05-24
1184,Product_1184,Toys,2583.55,2024-06-20
998,Product_998,Toys,943.04,2024-03-21
238,Product_238,Clothing,3516.44,2024-05-21
258,Product_258,Clothing,3445.2,2024-04-05
1779,Product_1779,Food,3862.29,2024-07-27
1437,Product_1437,Toys,3514.61,2024-05-25
523,Product_523,Toys,1932.9,2024-01-16
7,Product_7,Furniture,2436.82,2024-07-22
1856,Product_1856,Furniture,1432.28,2024-07-24
663,Product_663,Food,3284.46,2024-02-06
1594,Product_1594,Food,1891.54,2024-06-14
290,Product_290,Food,1622.38,2024-06-22
1076,Product_1076,Clothing,939.79,2024-08-15
1972,Product_1972,Toys,145.08,2024-03-28
509,Product_509,Electronics,4076.83,2024-01-03
1944,Product_1944,Clothing,4513.29,2024-01-01
1251,Product_1251,Furniture,4347.81,2024-01-02
346,Product_346,Toys,1526.85,2024-04-09
1417,Product_1417,Electronics,4077.37,2024-02-13
848,Product_848,Furniture,3857.98,2024-01-12
1666,Product_1666,Food,4426.17,2024-07-07
16,Product_16,Electronics,831.42,2024-03-02
299,Product_299,Electronics,3541.51,2024-04-12
575,Product_575,Clothing,2360.04,2024-07-20
1399,Product_1399,Food,1511.32,2024-03-27
593,Product_593,Clothing,1246.56,2024-04-24
1936,Product_1936,Furniture,3577.17,2024-03-26
1020,Product_1020,Clothing,3194.3,2024-01-29
1898,Product_1898,Electronics,1159.15,2024-01-10
638,Product_638,Electronics,1965.57,2024-02-15
1975,Product_1975,Electronics,4992.98,2024-07-30
152,Product_152,Toys,1526.12,2024-05-10
680,Product_680,Toys,3988.48,2024-05-15
1366,Product_1366,Electronics,3761.45,2024-01-12
237,Product_237,Clothing,4015.14,2024-08-01
1431,Product_1431,Clothing,3644.19,2024-01-13
1104,Product_1104,Toys,1223.37,2024-05-06
338,Product_338,Food,1002.48,2024-03-11
1485,Product_1485,Toys,465.43,2024-02-28
350,Product_350,Food,2322.84,2024-06-21
926,Product_926,Furniture,1682.96,2024-02-03
1169,Product_1169,Food,4679.37,2024-01-05
1733,Product_1733,Electronics,318.21,2024-04-21
1739,Product_1739,Food,2671.84,2024-08-10
459,Product_459,Clothing,2522.22,2024-02-24
1402,Product_1402,Electronics,4219.9,2024-07-15
1878,Product_1878,Toys,3281.72,2024-07-02
99,Product_99,Toys,4746.88,2024-02-27
1557,Product_1557,Electronics,4913.15,2024-01-11
848,Product_848,Electronics,2480.67,2024-03-05
219,Product_219,Food,4665.4,2024-02-13
10,Product_10,Food,2028.29,2024-03-04
1812,Product_1812,Toys,1438.84,2024-04-10
1375,Product_1375,Food,1112.4,2024-01-03
7,Product_7,Toys,3345.49,2024-05-31
547,Product_547,Clothing,4047.27,2024-05-24
584,Product_584,Furniture,2714.05,2024-05-11
1305,Product_1305,Toys,2293.9,2024-06-23
236,Product_236,Clothing,4544.63,2024-07-26
1285,Product_1285,Clothing,4487.96,2024-01-17
1451,Product_1451,Food,4596.68,2024-06-02
673,Product_673,Toys,4788.74,2024-07-18
663,Product_663,Electronics,4535.51,2024-01-02
1694,Product_1694,Food,3725.79,2024-05-31
1461,Product_1461,Food,927.04,2024-01-11
179,Product_179,Food,973.8,2024-03-27
228,Product_228,Food,1218.9,2024-01-17
1730,Product_1730,Clothing,2642.72,2024-04-11
745,Product_745,Furniture,4799.99,2024-05-07
1497,Product_1497,Toys,469.42,2024-06-22
1181,Product_1181,Furniture,143.91,2024-04-05
1020,Product_1020,Toys,4000.19,2024-01-26
51,Product_51,Clothing,2737.36,2024-01-11
1218,Product_1218,Clothing,2726.51,2024-06-02
1149,Product_1149,Food,3300.7,2024-03-09
1377,Product_1377,Clothing,2717.19,2024-01-11
720,Product_720,Toys,4379.88,2024-07-29
1631,Product_1631,Clothing,3162.25,2024-01-03
1738,Product_1738,Toys,2754.36,2024-07-24
59,Product_59,Toys,2080.67,2024-02-14
146,Product_146,Food,2182.74,2024-08-10
1906,Product_1906,Electronics,2713.29,2024-08-07
712,Product_712,Clothing,2456.56,2024-07-16
989,Product_989,Food,3146.2,2024-02-29
243,Product_243,Electronics,2019.8,2024-03-21
1409,Product_1409,Furniture,340.87,2024-03-14
1327,Product_1327,Toys,2862.52,2024-04-22
1848,Product_1848,Toys,1382.97,2024-08-01
1095,Product_1095,Food,3771.47,2024-01-10
846,Product_846,Electronics,836.8,2024-08-03
1703,Product_1703,Food,1511.48,2024-01-03
273,Product_273,Toys,3493.63,2024-03-19
825,Product_825,Clothing,1700.27,2024-04-06
96,Product_96,Furniture,4399.2,2024-05-31
337,Product_337,Furniture,4177.29,2024-01-24
866,Product_866,Toys,1720.48,2024-07-02
1177,Product_1177,Food,2924.74,2024-05-18
1725,Product_1725,Food,4634.94,2024-02-29
1423,Product_1423,Electronics,4754.95,2024-07-27
191,Product_191,Food,4742.05,2024-05-02
1780,Product_1780,Electronics,1806.17,2024-01-26
385,Product_385,Clothing,1296.28,2024-07-10
1717,Product_1717,Furniture,4291.66,2024-02-27
403,Product_403,Clothing,4879.57,2024-01-09
1593,Product_1593,Clothing,3924.43,2024-04-27
911,Product_911,Electronics,3372.43,2024-04-17
845,Product_845,Electronics,1398.42,2024-08-14
593,Product_593,Toys,1022.87,2024-05-01
1001,Product_1001,Food,3547.78,2024-02-29
1113,Product_1113,Clothing,4541.46,2024-05-13
952,Product_952,Furniture,1297.68,2024-07-21
1942,Product_1942,Electronics,4116.62,2024-03-03
511,Product_511,Food,2367.2,2024-04-16
77,Product_77,Furniture,1537.33,2024-02-12
1541,Product_1541,Food,564.17,2024-04-05
1174,Product_1174,Furniture,1767.68,2024-05-04
25,Product_25,Clothing,1348.92,2024-02-28
488,Product_488,Clothing,3836.28,2024-04-10
1483,Product_1483,Toys,2978.78,2024-04-25
1357,Product_1357,Furniture,4093.7,2024-01-07
1824,Product_1824,Electronics,2549.16,2024-03-25
1568,Product_1568,Toys,2948.68,2024-08-13
382,Product_382,Toys,2293.92,2024-08-07
1784,Product_1784,Clothing,1006.08,2024-03-16
1365,Product_1365,Toys,4235.51,2024-02-23
437,Product_437,Electronics,4939.11,2024-03-28
517,Product_517,Furniture,3721.39,2024-02-08
1091,Product_1091,Clothing,626.95,2024-05-01
1122,Product_1122,Toys,3197.73,2024-01-06
226,Product_226,Furniture,1691.78,2024-05-20
614,Product_614,Furniture,2796.93,2024-07-23
830,Product_830,Furniture,3882.76,2024-07-12
1955,Product_1955,Food,1240.85,2024-02-04
627,Product_627,Toys,3261.1,2024-03-26
250,Product_250,Electronics,864.96,2024-07-30
915,Product_915,Toys,3142.05,2024-04-16
529,Product_529,Clothing,2475.98,2024-07-08
697,Product_697,Furniture,306.29,2024-05-21
493,Product_493,Toys,2594.64,2024-01-29
358,Product_358,Clothing,4675.48,2024-01-04
637,Product_637,Toys,4272.16,2024-07-25
1899,Product_1899,Food,2751.2,2024-02-01
1946,Product_1946,Electronics,394.52,2024-02-26
141,Product_141,Clothing,4018.2,2024-02-07
44,Product_44,Clothing,4629.18,2024-01-13
1469,Product_1469,Electronics,1029.56,2024-04-30
1491,Product_1491,Food,3435.23,2024-05-14
770,Product_770,Toys,1588.79,2024-02-07
494,Product_494,Furniture,1412.52,2024-03-17
386,Product_386,Furniture,3714.09,2024-07-18
776,Product_776,Food,2667.79,2024-07-16
1732,Product_1732,Toys,384.51,2024-06-08
185,Product_185,Toys,1782.15,2024-02-23
297,Product_297,Electronics,1081.12,2024-07-19
646,Product_646,Furniture,2126.51,2024-04-13
1586,Product_1586,Electronics,494.0,2024-02-26
343,Product_343,Food,1492.38,2024-05-17
1226,Product_1226,Toys,4141.86,2024-06-03
886,Product_886,Electronics,927.14,2024-03-30
1355,Product_1355,Clothing,2174.02,2024-06-23
1109,Product_1109,Food,4951.21,2024-06-29
138,Product_138,Electronics,3284.02,2024-08-03
1019,Product_1019,Toys,3663.18,2024-08-09
811,Product_811,Electronics,3275.65,2024-03-14
318,Product_318,Food,3747.81,2024-06-18
91,Product_91,Food,791.63,2024-06-16
1225,Product_1225,Toys,2996.5,2024-08-11
540,Product_540,Food,1385.04,2024-04-29
822,Product_822,Furniture,1011.77,2024-06-10
1349,Product_1349,Electronics,157.04,2024-02-29
1959,Product_1959,Clothing,250.11,2024-05-04
1325,Product_1325,Clothing,4324.41,2024-05-28
432,Product_432,Food,1833.76,2024-06-19
260,Product_260,Clothing,320.33,2024-01-07
1339,Product_1339,Toys,392.15,2024-07-04
569,Product_569,Clothing,1607.89,2024-02-29
1618,Product_1618,Electronics,1720.13,2024-03-05
1052,Product_1052,Toys,480.27,2024-01-14
1160,Product_1160,Food,1174.19,2024-07-17
1743,Product_1743,Toys,4712.11,2024-07-06
106,Product_106,Food,3904.36,2024-02-04
231,Product_231,Toys,4295.18,2024-01-19
1407,Product_1407,Furniture,2600.46,2024-02-22
1533,Product_1533,Toys,646.13,2024-07-06
244,Product_244,Toys,3604.86,2024-01-01
44,Product_44,Electronics,1640.15,2024-02-02
224,Product_224,Toys,538.68,2024-02-23
1077,Product_1077,Furniture,4902.25,2024-03-05
1509,Product_1509,Toys,2586.29,2024-07-15
1241,Product_1241,Electronics,2555.58,2024-01-06
669,Product_669,Food,1214.8,2024-01-02
1509,Product_1509,Clothing,948.16,2024-07-04
1536,Product_1536,Clothing,3374.35,2024-01-12
190,Product_190,Clothing,4714.59,2024-05-13
338,Product_338,Food,2744.03,2024-03-13
1121,Product_1121,Electronics,3843.8,2024-02-20
486,Product_486,Toys,954.31,2024-05-24
800,Product_800,Food,2515.97,2024-07-04
59,Product_59,Toys,1714.76,2024-01-04
1140,Product_1140,Toys,1231.88,2024-04-01
1829,Product_1829,Furniture,4900.7,2024-01-30
491,Product_491,Furniture,2688.39,2024-05-28
1905,Product_1905,Food,4340.9,2024-01-24
814,Product_814,Furniture,1566.77,2024-04-11
323,Product_323,Food,1850.94,2024-07-14
430,Product_430,Clothing,3181.73,2024-07-03
1920,Product_1920,Furniture,3640.52,2024-01-05
89,Product_89,Furniture,2809.88,2024-03-10
1382,Product_1382,Clothing,3305.25,2024-06-10
884,Product_884,Electronics,1320.28,2024-01-10
1160,Product_1160,Food,2581.41,2024-07-08
258,Product_258,Electronics,4195.7,2024-04-27
1480,Product_1480,Toys,580.28,2024-06-22
796,Product_796,Clothing,187.26,2024-03-21
732,Product_732,Food,4629.68,2024-04-08
653,Product_653,Electronics,4387.48,2024-02-20
1541,Product_1541,Toys,4393.14,2024-07-07
1663,Product_1663,Food,4987.24,2024-05-31
428,Product_428,Electronics,2517.59,2024-05-27
1235,Product_1235,Electronics,3080.76,2024-07-11
718,Product_718,Toys,1778.28,2024-06-16
361,Product_361,Electronics,2604.7,2024-05-24
197,Product_197,Clothing,3590.34,2024-03-26
1656,Product_1656,Toys,3692.48,2024-01-28
1624,Product_1624,Toys,1440.9,2024-08-15
1523,Product_1523,Clothing,520.1,2024-03-29
1370,Product_1370,Furniture,4534.07,2024-06-29
978,Product_978,Toys,4081.76,2024-05-14
1647,Product_1647,Furniture,1202.39,2024-05-15
136,Product_136,Electronics,2827.42,2024-02-25
1765,Product_1765,Electronics,323.6,2024-07-20
811,Product_811,Electronics,697.34,2024-03-15
1962,Product_1962,Furniture,2236.87,2024-03-29
1070,Product_1070,Clothing,1784.89,2024-05-28
1185,Product_1185,Electronics,1957.09,2024-06-23
998,Product_998,Clothing,1117.92,2024-05-14
927,Product_927,Clothing,3994.37,2024-07-10
513,Product_513,Clothing,1717.48,2024-03-28
740,Product_740,Furniture,145.04,2024-06-05
51,Product_51,Clothing,2593.95,2024-06-07
1569,Product_1569,Electronics,2453.57,2024-06-24
89,Product_89,Food,3280.84,2024-01-19
26,Product_26,Food,2597.54,2024-06-27
1978,Product_1978,Food,3470.6,2024-05-18
413,Product_413,Clothing,3436.6,2024-01-12
